Nxtimesteps,Sum.of.wis,Variance.in.log.fitness
505,611.203515,0.014620752261398738
506,615.386923,0.015182893308337544
507,614.709343,0.014454918834950632
508,608.600122,0.014816894665970907
509,606.988628,0.014349282181307129
510,605.450211,0.013717697160034641
511,601.851636,0.015214772907845326
512,601.526010,0.015586682422873008
513,594.270655,0.015167963441757290
514,591.131239,0.014760212334422861
515,593.255807,0.015400951702263110
516,593.426167,0.015263802578445047
517,597.322545,0.016073192557367978
518,598.522926,0.016013565479360035
519,596.685927,0.016058011913759544
520,601.084867,0.016690008265445824
521,599.819425,0.016957680305059078
522,603.169454,0.016037698375632767
523,600.778830,0.016795362142898021
524,604.985190,0.016607098017735765
525,609.039426,0.016730876689431302
526,609.192470,0.016667516997144926
527,609.165082,0.014746483204087394
528,613.358827,0.015347157841433931
529,610.211501,0.016806688646163928
530,619.163238,0.015607151573427906
531,617.680582,0.015241866655462266
532,615.144452,0.014447044841603031
533,616.277697,0.015073385150686139
534,614.880560,0.014064740742053024
535,619.071347,0.014857177754056023
536,617.532636,0.013997768767858389
537,611.668923,0.016030053107665088
538,612.700794,0.015570471961878650
539,611.257363,0.016033249100086969
540,607.943928,0.014192031655506329
541,605.230642,0.013761801665014268
542,603.707487,0.014865629497584094
543,605.749516,0.014627446574187882
544,612.646176,0.015097484804756213
545,617.437921,0.014789007297193051
546,612.904111,0.016043972017760141
547,611.606510,0.015824979991103695
548,611.866315,0.014345336028850828
549,611.619468,0.015854677308603318
550,609.886637,0.015471045225898320
551,606.078329,0.016389908686220461
552,605.414309,0.015656284668216735
553,602.780980,0.017267132885689072
554,600.434779,0.017179550097582572
555,606.122511,0.015257306255695446
556,604.960864,0.016319386021763301
557,605.991311,0.014280558407950826
558,605.277968,0.015471044438490348
559,604.582806,0.015734214720065660
560,609.339413,0.015896156805340223
561,603.014204,0.015879656654947800
562,598.500186,0.015826936363471652
563,601.623976,0.016104066843087073
564,598.314543,0.016976241074045922
565,596.022229,0.016869071276455355
566,593.838444,0.018273592471990056
567,592.597993,0.017472821524756089
568,594.662456,0.016607939612753721
569,598.904537,0.017664844813168979
570,598.096814,0.018177120456327335
571,598.712640,0.016554280114168783
572,591.347251,0.016873895257839899
573,595.696828,0.017286345083025983
574,593.312924,0.017606823875238743
575,595.703097,0.017463460285194993
576,596.890881,0.017684123743423503
577,596.125842,0.017851321088921731
578,593.180029,0.017309104328666294
579,594.655156,0.015685271463910869
580,594.462109,0.017565439355353638
581,590.705118,0.016992851574653245
582,595.083440,0.015550165253161113
583,597.955721,0.015074016193108679
584,599.043926,0.015452848779599897
585,600.566382,0.015783669952205523
586,602.015621,0.014698829490988651
587,602.961807,0.014265692584606460
588,596.457874,0.013991528488653492
589,596.250196,0.014887830545644763
